2021-12-05 06:18:10,256 INFO  Logger.cs: 70 - 
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1136 - Found 243 in QuadCore-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in QuadCore-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-2
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-1
2021-12-05 06:18:20,759 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-1
2021-12-05 06:18:21,444 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-05 06:18:21,444 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-05 06:18:21,460 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-05 06:18:33,888 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-05 06:19:25,101 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-12-05 06:19:43,085 INFO  ExportHelperExtension.cs: 347 - Creating joint frontright
2021-12-05 06:19:43,085 INFO  ExportHelperExtension.cs: 1397 - Fixing components for quadcore
2021-12-05 06:19:43,085 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-05 06:19:43,085 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-05 06:19:45,644 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-05 06:19:45,644 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-05 06:19:45,644 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-05 06:19:45,644 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-05 06:19:52,838 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent quadcore to child frontright failed
2021-12-05 06:19:52,918 INFO  ExportHelperExtension.cs: 347 - Creating joint frontleft
2021-12-05 06:19:52,918 INFO  ExportHelperExtension.cs: 1397 - Fixing components for quadcore
2021-12-05 06:19:52,918 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-05 06:19:52,918 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-05 06:19:55,516 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-05 06:19:55,516 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-05 06:19:55,516 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-05 06:19:55,516 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-05 06:20:02,247 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent quadcore to child frontleft failed
2021-12-05 06:20:02,343 INFO  ExportHelperExtension.cs: 347 - Creating joint backright
2021-12-05 06:20:02,343 INFO  ExportHelperExtension.cs: 1397 - Fixing components for quadcore
2021-12-05 06:20:02,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-05 06:20:02,343 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-05 06:20:04,971 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-05 06:20:04,971 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-05 06:20:04,971 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-05 06:20:04,971 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-05 06:20:11,787 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent quadcore to child backright failed
2021-12-05 06:20:11,856 INFO  ExportHelperExtension.cs: 347 - Creating joint backleft
2021-12-05 06:20:11,856 INFO  ExportHelperExtension.cs: 1397 - Fixing components for quadcore
2021-12-05 06:20:11,856 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-05 06:20:11,856 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-05 06:20:14,478 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-05 06:20:14,478 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-05 06:20:14,478 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-05 06:20:14,478 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-05 06:20:21,428 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent quadcore to child backleft failed
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from QuadCore-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 243 in QuadCore-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in QuadCore-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CCW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CCW-2
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CCW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CCW-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Aerial URDF
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from QuadCore-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1136 - Found 243 in QuadCore-1
2021-12-05 06:20:21,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in QuadCore-1
2021-12-05 06:20:21,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-1
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-1
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-1
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-2
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-1
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-1
2021-12-05 06:20:21,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-1
2021-12-05 06:20:21,641 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-05 06:23:19,986 INFO  SwAddin.cs: 294 - Assembly export called for file Aerial URDF
2021-12-05 06:23:19,986 INFO  SwAddin.cs: 299 - Save is required
2021-12-05 06:23:19,986 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-05 06:23:23,101 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Aerial URDF
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Aerial URDF
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in Aerial URDF
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from QuadCore-1
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1136 - Found 243 in QuadCore-1
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in QuadCore-1
2021-12-05 06:23:23,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller 2255 CCW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller 2255 CCW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Aerial URDF
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Aerial URDF
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Aerial URDF
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from QuadCore-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 243 in QuadCore-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in QuadCore-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-2
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller 2255 CCW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Propeller 2255 CCW-1
2021-12-05 06:23:23,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller 2255 CCW-1
2021-12-05 06:23:23,602 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-05 06:23:23,604 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
